sender_id,session_idx,marker,event_idx,num_preceding_user_turns
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_goal_provided,184,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_goal_provided,185,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_goal_provided,186,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_goal_provided,187,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,36,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,37,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,38,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,39,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,40,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,41,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,42,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,43,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,44,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,45,5
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,46,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,47,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,48,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,49,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,50,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,51,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,52,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,53,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,54,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,55,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,56,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,57,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,58,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,59,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,60,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,61,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,62,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,63,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,64,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,65,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,66,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,67,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,68,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,69,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,70,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,71,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,72,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,73,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,74,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,75,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,76,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,77,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,78,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,79,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,80,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,81,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,82,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,83,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,84,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,85,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,86,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,87,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,88,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,89,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,90,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,91,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,92,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,93,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,94,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,95,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,96,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,97,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,98,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,99,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,100,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,101,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,102,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,103,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,104,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,105,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,106,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,107,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,108,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,109,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,110,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,111,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,112,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,113,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,114,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,115,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,116,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,117,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,118,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,119,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,120,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,121,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,122,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,123,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,124,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,125,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,126,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,127,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,128,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,129,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,130,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,131,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,132,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,133,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,134,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,135,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,136,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,137,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,138,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,139,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,140,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,141,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,142,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,143,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,144,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,145,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,146,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,147,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,148,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,149,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,150,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,151,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,152,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,153,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,154,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,155,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,156,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,157,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,158,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,159,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,160,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,161,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,162,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,163,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,164,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,165,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,166,14
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,167,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,168,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,169,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,170,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,171,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,172,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,173,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,174,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,175,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,176,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,177,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,178,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,179,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,180,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,181,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,182,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,183,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,184,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,185,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,186,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_height_provided,187,15
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,46,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,47,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,48,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,49,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,50,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,51,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,52,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,53,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,54,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,55,6
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,56,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,57,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,58,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,59,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,60,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,61,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,62,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,63,7
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,64,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,65,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,66,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,67,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,68,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,69,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,70,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,71,8
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,72,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,73,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,74,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,75,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,76,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,77,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,78,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,79,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,80,9
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,81,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,82,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,83,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,84,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,85,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,86,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,87,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,88,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,89,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,90,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,91,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,92,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,93,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,94,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,95,10
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,96,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,97,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,98,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,99,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,100,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,101,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,102,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,103,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,104,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,105,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,106,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,107,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,108,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,109,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,110,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,111,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,112,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,113,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,114,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,115,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,116,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,117,11
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,118,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,119,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,120,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,121,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,122,12
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,123,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,124,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,125,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,126,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,127,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,128,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,129,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,130,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,131,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,132,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,133,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,134,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,135,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,136,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,137,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,138,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,139,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,140,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,141,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,142,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,143,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,144,13
ZdZ1JQADfkDCtJ_mYibH7g9Qx_XcBdZJQ2RE,0,marker_weight_provided,145,14
